,Day,Price,Sentiment
5064,20170228,2.54,-0.3385685304036507
5065,20170301,2.54,-0.3385685304036507
5066,20170302,2.59,-0.4505395121299304
5067,20170303,2.5,-0.29020107709444487
5068,20170306,2.68,-0.5839033734339935
5069,20170307,2.68,-0.5839033734339935
5070,20170308,2.59,-0.4505395121299304
5071,20170309,2.83,-0.13431617273734167
5072,20170310,2.98,-0.3370252274549924
5073,20170313,3.04,-0.21896981849120215
5074,20170314,3.02,-0.26470159452695113
5075,20170315,3.02,-0.26470159452695113
5076,20170316,2.84,-0.44579958342588866
5077,20170317,2.85,-0.5364674077584193
5078,20170320,2.93,-0.33835518474762255
5079,20170321,3.09,-0.3707514164539484
5080,20170322,3.02,-0.26470159452695113
5081,20170323,2.93,-0.33835518474762255
5082,20170324,2.97,-0.23647365661767814
5083,20170327,2.94,-0.3576646172083341
5084,20170328,2.95,-0.4405647791348971
5085,20170329,3.03,-0.16013586521148682
5086,20170330,3.08,-0.06535698129580571
5087,20170331,3.13,-0.2666517255397943
5088,20170403,3.13,-0.2666517255397943
5089,20170404,3.06,-0.09198371378275064
5090,20170405,3.22,-0.5340765909506724
5091,20170406,3.23,-0.42732203235993016
5092,20170407,3.23,-0.42732203235993016
5093,20170410,3.15,-0.3090599041718703
5094,20170411,3.11,-0.3871936614696796
5095,20170412,2.97,-0.23647365661767814
5096,20170413,3.0,-0.39704082103875965
5097,20170414,3.0,-0.39704082103875965
5098,20170417,3.09,-0.3707514164539484
5099,20170418,3.11,-0.3871936614696796
5100,20170419,3.11,-0.3871936614696796
5101,20170420,3.13,-0.2666517255397943
5102,20170421,3.06,-0.09198371378275064
5103,20170424,3.06,-0.09198371378275064
5104,20170425,2.99,-0.12645550416066095
5105,20170426,3.06,-0.09198371378275064
5106,20170427,3.13,-0.2666517255397943
5107,20170428,3.2,-0.2750492107409697
5108,20170501,3.2,-0.2750492107409697
5109,20170502,3.13,-0.2666517255397943
5110,20170503,3.14,-0.2705983588328728
5111,20170504,3.11,-0.3871936614696796
5112,20170505,3.1,-0.24930662729523398
5113,20170508,3.06,-0.09198371378275064
5114,20170509,3.03,-0.16013586521148682
5115,20170510,3.03,-0.16013586521148682
5116,20170511,3.23,-0.42732203235993016
5117,20170512,3.24,-0.10686614307073447
5118,20170515,3.26,0.0539933809867272
5119,20170516,3.27,-0.4176868429550758
5120,20170517,3.27,-0.4176868429550758
